Order ID,Date,Status,Category,Qty,Amount,ship-state,ship-city
403-4602076-9713917,2022-06-10,Cancelled,Set,1,666.0,MAHARASHTRA,NAVI MUMBAI
404-0805418-9125919,2022-06-29,Shipped,Set,1,999.0,TAMIL NADU,coimbatore
408-3101894-0009120,2022-06-07,Shipped,kurta,1,318.0,KARNATAKA,BENGALURU
171-1464616-9708345,2022-04-09,Shipped,Set,1,788.0,MAHARASHTRA,Pune
405-8520727-1775564,2022-04-14,Shipped,kurta,1,368.0,KARNATAKA,Bangalore
403-5725083-2982701,2022-06-03,Shipped,Set,1,475.0,MAHARASHTRA,PUNE
404-4194015-1517115,2022-05-24,Shipped,kurta,1,696.0,TELANGANA,HYDERABAD
171-2123504-2456369,2022-05-26,Shipped,kurta,1,399.0,KERALA,ATHIRAMPUZHA
407-0567706-0801965,2022-04-11,Shipped - Delivered to Buyer,Set,1,499.0,KARNATAKA,MANGALURU
402-6518180-5409942,2022-05-05,Shipped - Delivered to Buyer,Set,1,1115.0,KARNATAKA,MANGALURU
404-2274234-8269131,2022-04-13,Shipped,Top,1,540.0,KARNATAKA,BANGALORE
402-3039727-0713105,2022-05-22,Cancelled,kurta,0,332.38,RAJASTHAN,GULABPURA
171-8405102-0368325,2022-05-10,Shipped,Set,1,775.0,KARNATAKA,MANGALURU
406-7790432-0118733,2022-06-26,Shipped,Set,1,999.0,WEST BENGAL,Kolkata
408-0767298-4184346,2022-05-19,Shipped - Delivered to Buyer,kurta,1,475.0,DELHI,NEW DELHI
406-7292315-7280346,2022-05-17,Shipped,Set,1,999.0,UTTAR PRADESH,GHAZIABAD
171-5466460-8664314,2022-05-19,Shipped,Set,1,653.0,PUNJAB,LUDHIANA
402-6609964-5621145,2022-06-24,Shipped,kurta,1,435.0,ANDHRA PRADESH,YELESWARAM
403-4294047-4875557,2022-06-13,Shipped,kurta,1,376.0,RAJASTHAN,ALWAR
407-6390821-3097967,2022-06-21,Shipped,Set,1,725.0,KERALA,ERNAKULAM
403-2422161-6618711,2022-06-25,Shipped,Set,1,499.0,HARYANA,FARIDABAD
404-8990006-3785960,2022-04-26,Shipped - Delivered to Buyer,kurta,1,517.0,KARNATAKA,BENGALURU
402-3015366-6946700,2022-04-30,Shipped,kurta,1,376.0,KARNATAKA,Bengaluru
408-3060326-9796334,2022-04-20,Shipped,Set,1,1213.0,DELHI,NEW DELHI
404-5226206-1753945,2022-04-12,Shipped,Set,1,1237.0,KARNATAKA,BENGALURU
408-1805795-1102745,2022-04-19,Shipped - Delivered to Buyer,kurta,1,568.0,DELHI,NEW DELHI
405-7365907-4921922,2022-05-14,Shipped,Set,1,999.0,Gujarat,AHMEDABAD
404-1860047-1213950,2022-04-14,Shipped - Delivered to Buyer,kurta,1,521.0,TRIPURA,Golaghati
403-2171967-7733915,2022-04-05,Shipped - Delivered to Buyer,Set,1,589.0,UTTAR PRADESH,LUCKNOW
407-8589731-5668353,2022-04-29,Shipped,Set,1,888.0,TELANGANA,HYDERABAD
404-7072671-6603508,2022-06-05,Shipped,Set,1,635.0,MADHYA PRADESH,JABALPUR
404-7255063-3077165,2022-06-20,Shipped,Set,1,635.0,TAMIL NADU,CHENNAI
403-0731930-5221912,2022-05-20,Shipped,Set,1,635.0,MADHYA PRADESH,RAGHOGARH
171-7493974-1997144,2022-06-20,Shipped - Delivered to Buyer,Western Dress,1,792.0,TELANGANA,HYDERABAD
407-7466101-9747565,2022-05-26,Shipped,Top,1,599.0,KARNATAKA,BENGALURU
406-8970690-5821128,2022-04-30,Shipped,kurta,1,368.0,MADHYA PRADESH,Satna
404-4149127-5969137,2022-05-14,Shipped - Delivered to Buyer,kurta,1,399.0,ANDHRA PRADESH,Gundimeda
402-4448144-4820337,2022-04-09,Shipped,Top,1,493.0,HARYANA,GURGAON
403-5772585-0845906,2022-06-20,Shipped,kurta,1,431.0,JHARKHAND,RANCHI
407-0279216-9579515,2022-05-31,Shipped,kurta,1,399.0,MAHARASHTRA,Mumbai
403-3683403-7219540,2022-04-22,Cancelled,kurta,1,666.0,MAHARASHTRA,Pune
407-7999974-5744367,2022-04-06,Shipped,kurta,1,399.0,TAMIL NADU,CHENNAI
408-5558170-0080344,2022-04-29,Shipped - Delivered to Buyer,kurta,1,363.0,TAMIL NADU,THIRUVIDAIMARUDUR
171-8535168-7485918,2022-04-24,Shipped,kurta,1,399.0,ODISHA,CUTTACK
402-1799492-6921916,2022-05-22,Shipped - Delivered to Buyer,Set,1,999.0,MAHARASHTRA,MUMBAI
171-9927430-0700337,2022-06-18,Cancelled,kurta,1,435.0,UTTARAKHAND,KALADHUNGI
402-5242371-6911514,2022-05-17,Shipped - Returned to Seller,Western Dress,1,599.0,KARNATAKA,BENGALURU
403-4802657-3536368,2022-06-19,Shipped,kurta,1,688.0,MAHARASHTRA,PUNE
406-2841772-4155558,2022-05-02,Shipped,kurta,1,568.0,KERALA,TALIPARAMBA KANNUR
406-7786197-3383568,2022-04-17,Cancelled,kurta,0,0.0,Gujarat,AHMEDABAD
407-6983327-0626718,2022-04-18,Shipped,kurta,1,399.0,KARNATAKA,BENGALURU
404-5138365-9917102,2022-04-21,Shipped,Set,1,1112.0,BIHAR,VAISHALI
403-3857813-3916338,2022-05-04,Shipped - Delivered to Buyer,Set,1,666.0,DELHI,NEW DELHI
406-5906965-5460315,2022-04-23,Shipped - Delivered to Buyer,Set,1,597.0,MAHARASHTRA,PUNE
403-0081714-9805155,2022-05-27,Shipped,Set,1,1523.0,ODISHA,BHUBANESWAR
404-9792835-6753112,2022-04-09,Shipped - Delivered to Buyer,Set,1,1115.0,UTTAR PRADESH,BAREILLY
171-5145809-3047548,2022-04-22,Cancelled,kurta,0,0.0,UTTAR PRADESH,Ghaziabad
408-9074023-7691550,2022-06-01,Shipped - Delivered to Buyer,Bottom,1,0.0,MADHYA PRADESH,INDORE
405-0031330-7376377,2022-04-05,Shipped - Delivered to Buyer,kurta,1,599.0,MAHARASHTRA,PIMPRI CHINCHWAD
402-9363539-5408327,2022-06-13,Shipped - Delivered to Buyer,kurta,1,496.0,KARNATAKA,BENGALURU
408-8518443-1247554,2022-06-04,Cancelled,Set,1,759.0,UTTAR PRADESH,PRAYAGRAJ
402-9065116-6262738,2022-05-21,Shipped,Western Dress,1,885.0,KARNATAKA,TUMAKURU
404-7982780-2562755,2022-04-09,Cancelled,Set,0,0.0,MAHARASHTRA,NAVI MUMBAI
403-7088628-5419505,2022-05-03,Shipped - Delivered to Buyer,Western Dress,1,724.0,UTTAR PRADESH,NOIDA
408-2485894-4788356,2022-05-11,Shipped,kurta,1,0.0,ODISHA,Baleshwar
408-9816305-0998717,2022-05-09,Shipped,Set,1,824.0,KARNATAKA,Bengaluru
171-4779153-8661131,2022-04-09,Cancelled,kurta,0,0.0,TAMIL NADU,CHENNAI
406-0179794-6765978,2022-06-01,Shipped,Set,1,641.0,TAMIL NADU,Chennai
408-3459640-7799567,2022-04-11,Shipped - Delivered to Buyer,Set,1,563.0,MAHARASHTRA,NASHIK
403-6283133-4774756,2022-04-07,Shipped,Set,1,1481.0,BIHAR,HAJIPUR
403-8447350-1942715,2022-05-25,Shipped - Delivered to Buyer,Bottom,1,301.0,MAHARASHTRA,Mumbai
406-5076259-9532331,2022-04-27,Cancelled,kurta,0,475.24,TELANGANA,BALLEPALLE
408-9014388-2745933,2022-04-10,Cancelled,kurta,0,0.0,HARYANA,GURUGRAM
171-1200993-1951545,2022-06-20,Shipped - Returning to Seller,Set,1,1287.0,BIHAR,KATIHAR
408-9369429-8929108,2022-04-21,Shipped,kurta,1,357.0,UTTAR PRADESH,DOSTPUR
402-9485008-2364350,2022-04-06,Shipped - Delivered to Buyer,Set,1,791.0,RAJASTHAN,Kishangarh
405-1767194-0307528,2022-06-17,Shipped,kurta,1,517.0,MAHARASHTRA,MUMBAI
403-5862163-9293105,2022-04-10,Shipped,kurta,1,455.0,MAHARASHTRA,PUNE
404-8636180-2151531,2022-05-07,Shipped,Set,1,859.0,Gujarat,BHACHAU
406-0765787-3318714,2022-04-06,Shipped,Western Dress,1,885.0,MAHARASHTRA,THANE
408-5233645-6874737,2022-05-03,Shipped,kurta,1,471.0,MAHARASHTRA,Mumbai
403-2883547-1193963,2022-04-19,Cancelled,kurta,0,266.67,JHARKHAND,DHANBAD
406-1519496-0059558,2022-04-06,Cancelled,Set,1,969.0,Gujarat,Gandhinagar
408-0267310-2270767,2022-05-09,Shipped,Set,1,653.0,KARNATAKA,BENGALURU
405-3346352-7093139,2022-06-03,Shipped,Set,1,560.0,RAJASTHAN,KUMHER
403-6627356-7777962,2022-05-20,Shipped,kurta,1,544.0,KARNATAKA,BENGALURU
408-7200083-4150720,2022-04-28,Cancelled,Set,0,536.19,MAHARASHTRA,BASMATH
171-9145911-1401123,2022-06-13,Shipped,Set,1,775.0,KARNATAKA,BENGALURU
406-6455174-5102767,2022-06-12,Shipped - Delivered to Buyer,Western Dress,1,859.0,UTTAR PRADESH,GREATER NOIDA
407-9261085-3122739,2022-06-16,Shipped - Delivered to Buyer,Set,1,579.0,Gujarat,SURAT
404-5338385-0940355,2022-04-03,Shipped - Delivered to Buyer,kurta,1,379.0,NAGALAND,KOHIMA
408-3692922-9946738,2022-04-30,Shipped,Western Dress,1,665.0,MAHARASHTRA,"Wagholi, PUNE"
402-8237574-1275507,2022-04-05,Shipped,Bottom,1,377.0,UTTAR PRADESH,GORAKHPUR
405-0726857-5649127,2022-05-29,Shipped,Set,1,1338.0,TAMIL NADU,Chennai
403-6659512-3838703,2022-05-23,Shipped,Set,1,949.0,KARNATAKA,MYSURU
406-1167716-5833138,2022-05-10,Shipped - Delivered to Buyer,Set,1,1338.0,DELHI,NEW DELHI
402-1206062-9614700,2022-06-03,Shipped,Set,1,1044.0,KERALA,KOZHIKODE
403-6352483-7366719,2022-04-22,Shipped - Delivered to Buyer,Top,1,540.0,MAHARASHTRA,Pune
405-3138518-1125907,2022-06-11,Shipped - Delivered to Buyer,Western Dress,1,771.0,KARNATAKA,BENGALURU
405-0764536-5859528,2022-05-08,Shipped,kurta,1,435.0,KERALA,KOZHIKODE
404-5759632-9909158,2022-04-23,Shipped - Delivered to Buyer,kurta,1,399.0,UTTAR PRADESH,Saharanpur
407-6816284-1426726,2022-04-14,Shipped,kurta,1,376.0,RAJASTHAN,JAIPUR
408-2072764-4302756,2022-05-24,Shipped,kurta,1,523.0,MADHYA PRADESH,BHOPAL
407-5153712-0157961,2022-05-30,Shipped,Western Dress,1,885.0,TAMIL NADU,CHENNAI
403-9312254-5299534,2022-06-16,Cancelled,kurta,0,0.0,ODISHA,JEYPUR
405-5119345-3142720,2022-04-09,Cancelled,kurta,0,0.0,TAMIL NADU,NAGAPATTINAM
403-2446681-7973927,2022-04-25,Shipped,Top,2,974.0,KARNATAKA,BENGALURU
408-7641265-3655538,2022-05-10,Cancelled,kurta,1,523.0,MAHARASHTRA,PUNE
402-7031777-0396341,2022-05-31,Shipped - Delivered to Buyer,Western Dress,1,771.0,KERALA,NEDUMANGAD
171-7522639-7321923,2022-06-08,Cancelled,kurta,0,0.0,MAHARASHTRA,Mumbai
171-8969189-9407563,2022-06-12,Shipped,kurta,1,518.0,DELHI,NEW DELHI
171-7651002-2642735,2022-06-13,Shipped,Set,1,895.0,UTTAR PRADESH,BABERU
404-1568140-9281111,2022-04-28,Shipped,Set,1,788.0,MAHARASHTRA,PIMPRI CHINCHWAD
171-0504012-2224347,2022-06-09,Shipped,kurta,1,635.0,TAMIL NADU,CHENNAI
408-0329289-6704345,2022-04-16,Shipped - Delivered to Buyer,kurta,1,299.0,TAMIL NADU,PERIYAKODIVERI
403-4699016-1532367,2022-05-15,Shipped - Returned to Seller,kurta,1,777.0,UTTAR PRADESH,BALLIA
408-2685301-2169946,2022-05-22,Shipped,Set,1,1199.0,MAHARASHTRA,PUNE
403-4588161-4514737,2022-05-01,Shipped,Bottom,1,360.0,JHARKHAND,JAMSHEDPUR
407-9716337-3677937,2022-04-18,Shipped,Set,1,568.0,Gujarat,BHARUCH
405-5834856-9610748,2022-04-16,Cancelled,kurta,0,507.62,TELANGANA,Secunderabad
403-5515915-2361902,2022-04-19,Shipped - Delivered to Buyer,kurta,1,442.0,MAHARASHTRA,PUNE
407-0286165-4777957,2022-04-16,Cancelled,Set,0,0.0,ODISHA,DEBAGARH
406-1437794-8030720,2022-04-29,Shipped,kurta,1,499.0,MADHYA PRADESH,BHOPAL
402-4114089-6370760,2022-04-23,Shipped,Top,1,518.0,KARNATAKA,Bangalore
402-6533730-7159505,2022-04-18,Shipped,Blouse,1,429.0,UTTAR PRADESH,BARHALGANJ
408-0574468-6217917,2022-06-26,Shipped,Set,1,1127.0,TAMIL NADU,UDUMALAIPETTAI
408-4668883-6882719,2022-06-15,Shipped,kurta,1,729.0,JHARKHAND,Deoghar
407-5956750-0536348,2022-06-15,Shipped - Delivered to Buyer,Set,1,1399.0,TELANGANA,KOTHAGUDEM
408-1117981-8778736,2022-06-10,Shipped,Set,1,464.0,DELHI,NEW DELHI
406-9109747-2866754,2022-06-27,Shipped,Set,1,999.0,UTTAR PRADESH,NOIDA
404-0640866-8233901,2022-04-16,Shipped,Set,1,939.0,MAHARASHTRA,MUMBAI
406-5439545-5933913,2022-05-29,Shipped,kurta,1,382.0,JHARKHAND,ranchi
408-5237719-6982742,2022-05-15,Cancelled,Western Dress,0,0.0,BIHAR,PATNA
404-1517981-9451563,2022-04-27,Shipped - Delivered to Buyer,Set,1,1186.0,TELANGANA,Secunderabad
404-2123542-1190734,2022-04-03,Shipped,Top,1,434.0,MAHARASHTRA,THANE
408-8866661-8593123,2022-04-02,Shipped,Set,0,0.0,WEST BENGAL,BIDHAN NAGAR
407-9323342-6337942,2022-04-23,Shipped - Delivered to Buyer,kurta,1,399.0,TELANGANA,Hyderabad
408-0068609-6117155,2022-04-27,Shipped,kurta,1,442.0,UTTAR PRADESH,NOIDA
407-9909404-1609111,2022-05-03,Shipped,Set,1,599.0,KARNATAKA,BENGALURU
171-0652555-0314745,2022-04-17,Shipped,Set,1,563.0,MAHARASHTRA,NAGPUR
403-4379195-5226763,2022-06-17,Shipped,kurta,1,888.0,TELANGANA,HYDERABAD
402-2751107-4437905,2022-05-13,Cancelled,Western Dress,0,0.0,UTTAR PRADESH,LUCKNOW
405-6127694-9861144,2022-06-28,Cancelled,kurta,1,301.0,MAHARASHTRA,MUMBAI
171-7317169-0317912,2022-06-03,Shipped - Returned to Seller,Set,1,988.0,MAHARASHTRA,MUMBAI
403-0387916-6414756,2022-05-02,Shipped - Delivered to Buyer,kurta,1,352.0,MAHARASHTRA,MUMBAI
406-0069779-8830738,2022-06-24,Shipped,Set,1,999.0,TELANGANA,HYDERABAD
402-6507618-5237167,2022-05-18,Shipped,kurta,1,382.0,TELANGANA,HYDERABAD
171-0161151-3527567,2022-06-12,Shipped,Top,1,726.0,MAHARASHTRA,PUNE
171-8923801-7247538,2022-04-16,Shipped - Delivered to Buyer,Western Dress,1,744.0,TELANGANA,HYDERABAD
171-0805092-4568348,2022-04-05,Shipped,kurta,1,683.0,MAHARASHTRA,MUMBAI
407-1666189-1348350,2022-05-02,Cancelled,Set,1,655.0,HARYANA,HISAR
171-1619622-8479560,2022-04-18,Shipped - Returned to Seller,kurta,1,295.0,MAHARASHTRA,KHAMGAON
408-4720949-9549147,2022-06-19,Shipped,Set,1,881.0,UTTAR PRADESH,NOIDA
407-5160751-7684355,2022-05-02,Shipped,Western Dress,1,472.0,UTTAR PRADESH,AGRA
404-9307038-9317952,2022-04-08,Cancelled,kurta,1,363.0,MAHARASHTRA,PUNE
407-5365794-0051511,2022-04-24,Shipped - Delivered to Buyer,Set,1,1287.0,UTTAR PRADESH,AGRA
404-4852320-2758750,2022-04-14,Shipped,Set,1,999.0,KERALA,kollam
171-8018386-1481941,2022-05-06,Shipped,kurta,1,709.0,TAMIL NADU,VELLORE
408-8201118-5516307,2022-05-03,Cancelled,Set,0,0.0,RAJASTHAN,Jaipur
406-5183859-3593149,2022-05-19,Shipped,Set,1,666.0,BIHAR,PATNA
405-9359607-9125904,2022-05-04,Shipped,kurta,1,376.0,MAHARASHTRA,Sawantwadi
402-7183662-5305927,2022-04-15,Cancelled,Set,0,0.0,TELANGANA,Hyderabad
407-7427798-1956323,2022-06-22,Shipped,Set,1,958.0,MAHARASHTRA,Mumbai
406-2165831-6830742,2022-04-11,Shipped,Set,1,788.0,MAHARASHTRA,"PIMPRI CHINCHWAD, Pune"
407-3962126-7646706,2022-04-30,Shipped - Delivered to Buyer,kurta,1,342.0,TELANGANA,HYDERABAD
402-3651433-5131507,2022-05-21,Cancelled,Set,0,0.0,UTTAR PRADESH,DATAGANJ
402-5370723-8722764,2022-06-28,Pending,Top,1,371.0,MAHARASHTRA,MUMBAI
408-4246115-6778700,2022-04-14,Shipped,Set,1,1099.0,WEST BENGAL,SANKRAIL
171-3959585-0642708,2022-04-03,Shipped,Top,1,469.0,KERALA,KOLLAM
171-3721797-1783547,2022-05-17,Shipped,Set,1,1099.0,WEST BENGAL,KOLKATA
406-5850286-0165152,2022-06-12,Shipped,Set,1,1325.0,TELANGANA,HYDERABAD
406-7946460-0297952,2022-05-22,Shipped,kurta,1,435.0,ANDHRA PRADESH,GUDUR
407-9331784-1444326,2022-06-09,Cancelled,kurta,0,0.0,MADHYA PRADESH,JABALPUR
406-6245933-5424301,2022-05-27,Shipped - Delivered to Buyer,kurta,1,568.0,UTTAR PRADESH,MEERUT
404-1367760-8610714,2022-05-22,Shipped,kurta,1,777.0,MAHARASHTRA,MUMBAI
405-1757689-9230715,2022-03-31,Shipped,kurta,1,317.0,Gujarat,AHMEDABAD
406-5947551-8830749,2022-04-16,Shipped,kurta,1,376.0,MAHARASHTRA,bhiwandi
405-2665944-1819530,2022-04-01,Shipped,kurta,1,499.0,TELANGANA,ARMOOR
408-6351827-5965907,2022-05-29,Shipped,kurta,1,399.0,TELANGANA,HYDERABAD
402-8796273-3245106,2022-04-29,Cancelled,Set,0,0.0,DELHI,DELHI
406-3987382-3428339,2022-04-20,Shipped,Set,1,582.0,MAHARASHTRA,THANE
408-8871858-7468318,2022-05-15,Shipped,Set,1,888.0,Gujarat,AHMEDABAD
402-3979946-8885158,2022-06-17,Shipped,Top,1,690.0,WEST BENGAL,KOLKATA
171-7937861-5997137,2022-04-12,Shipped,Set,1,899.0,HARYANA,GURUGRAM
402-5091089-5658716,2022-05-31,Shipped,kurta,1,449.0,TAMIL NADU,DINDIGUL
407-9084445-4631537,2022-06-16,Cancelled,kurta,0,0.0,HARYANA,Jakhal mandi
406-6832138-3573925,2022-04-17,Shipped,Western Dress,1,690.0,MAHARASHTRA,Pune
407-4223485-7731513,2022-05-09,Cancelled,Blouse,0,595.24,KARNATAKA,BENGALURU
408-9619470-0453953,2022-05-31,Shipped,Set,1,736.0,Gujarat,BORSAD
405-5681507-6359529,2022-05-15,Shipped,Western Dress,1,771.0,TELANGANA,HYDERABAD
405-4100423-1865909,2022-06-27,Shipped,Set,1,792.0,HARYANA,Gurgaon
406-5559891-1916338,2022-06-01,Shipped,Set,1,573.0,PUNJAB,LUDHIANA
407-2816317-1806746,2022-04-04,Shipped,Top,1,499.0,Gujarat,VALSAD
403-9461983-8313960,2022-06-14,Shipped,kurta,1,518.0,UTTAR PRADESH,GHAZIPUR
403-9287871-2023557,2022-06-28,Shipped,Western Dress,1,688.0,KARNATAKA,BENGALURU
407-6802257-8627557,2022-04-09,Shipped,kurta,1,484.0,WEST BENGAL,PANIHATI
403-3549240-9289953,2022-04-25,Shipped,Set,1,571.0,TELANGANA,HYDERABAD
402-8292214-8584345,2022-06-25,Cancelled,kurta,0,0.0,KARNATAKA,BENGALURU
408-9312590-0983510,2022-05-27,Shipped,Set,1,0.0,KARNATAKA,Bangalore
171-5613945-4615520,2022-05-25,Shipped,Set,1,999.0,HARYANA,GURUGRAM
403-6447415-1205938,2022-04-13,Cancelled,kurta,1,471.0,KERALA,PATHANAMTHITTA
404-6372660-3509916,2022-04-14,Shipped - Delivered to Buyer,kurta,1,432.0,KARNATAKA,BENGALURU
407-5688489-1761111,2022-04-27,Shipped,kurta,1,299.0,KARNATAKA,Bellary
405-4008111-6667542,2022-05-07,Shipped - Delivered to Buyer,Set,1,1075.0,JAMMU & KASHMIR,SRINAGAR
402-3301785-8848334,2022-05-29,Shipped,kurta,1,382.0,UTTAR PRADESH,SARDHANA
403-1825183-7696369,2022-05-01,Shipped,Set,1,539.0,KARNATAKA,MYSORE
402-2573787-0237962,2022-05-04,Shipped,Set,1,1065.0,KARNATAKA,UDUPI
404-9276667-2373922,2022-05-27,Shipped,Set,1,850.0,UTTAR PRADESH,AZAMGARH
406-6880293-7601128,2022-05-16,Shipped,Western Dress,1,665.0,TAMIL NADU,PADAPPAI
403-3645145-4748355,2022-06-07,Shipped,kurta,1,434.0,Gujarat,SURAT
171-0066421-6919543,2022-05-04,Cancelled,Set,1,519.0,MAHARASHTRA,THANE
171-4490701-1216346,2022-06-11,Shipped,kurta,1,526.0,MADHYA PRADESH,Indore
405-5319564-6223531,2022-05-21,Cancelled,Set,1,517.0,MAHARASHTRA,BADLAPUR
402-5788848-9230764,2022-06-06,Shipped,kurta,1,376.0,ANDHRA PRADESH,GUNTUR
403-7937928-7345903,2022-05-18,Shipped - Delivered to Buyer,Top,1,513.0,TELANGANA,HYDERABAD
406-9238528-7733919,2022-06-03,Shipped,kurta,1,967.0,HIMACHAL PRADESH,NURPUR
407-8582360-5510707,2022-04-16,Shipped,Set,1,692.0,MAHARASHTRA,JALNA
404-1036967-5997935,2022-06-11,Shipped,Set,1,988.0,WEST BENGAL,KOLKATA
403-0985091-0410728,2022-04-13,Cancelled,Set,1,1033.0,TAMIL NADU,Chennai
402-9803492-6989920,2022-06-06,Shipped - Delivered to Buyer,Western Dress,1,735.0,TAMIL NADU,HOSUR
403-3790759-7682742,2022-06-10,Shipped,Set,1,648.0,TELANGANA,HYDERABAD
408-2223125-1145151,2022-04-17,Shipped,Set,1,0.0,MAHARASHTRA,MUMBAI
404-8899026-3356325,2022-06-28,Shipped,Set,1,702.0,UTTAR PRADESH,LUCKNOW
404-7360701-7926714,2022-05-28,Shipped,Set,1,1349.0,TAMIL NADU,CHENNAI
407-6992063-3744312,2022-05-20,Shipped,kurta,1,382.0,UTTAR PRADESH,LUCKNOW
404-0272723-1317179,2022-04-25,Shipped - Delivered to Buyer,Set,1,1033.0,TAMIL NADU,Tiruppur
406-6521556-4005926,2022-04-29,Shipped,kurta,1,399.0,TELANGANA,HYDERABAD
171-2874939-5405137,2022-04-28,Cancelled,kurta,0,380.0,MAHARASHTRA,PUNE
171-7535850-1501954,2022-05-10,Shipped,kurta,1,382.0,MAHARASHTRA,BHANDARA
406-2536871-8064367,2022-04-27,Cancelled,Set,0,522.86,UTTAR PRADESH,NOIDA
407-8212112-5079528,2022-04-15,Cancelled,Set,0,0.0,DELHI,NEW DELHI
406-0060116-3325944,2022-04-01,Shipped,kurta,1,449.0,UTTARAKHAND,BANDIA
408-2910250-4842749,2022-06-28,Pending,Set,1,0.0,PUNJAB,LUDHIANA
404-3773831-2621158,2022-04-20,Cancelled,kurta,0,0.0,UTTAR PRADESH,HAPUR
404-9726051-5361119,2022-06-13,Shipped,kurta,1,435.0,ODISHA,BALESHWAR
406-0846188-5073134,2022-05-04,Shipped,kurta,1,511.0,ANDHRA PRADESH,MADHURAWADA
404-1037796-3898707,2022-06-04,Shipped,Set,1,845.0,MAHARASHTRA,MUMBAI
171-3155040-0586744,2022-06-27,Cancelled,Set,0,0.0,WEST BENGAL,BHIMRAM
406-0827203-6633150,2022-04-23,Shipped,Top,1,518.0,MAHARASHTRA,MUMBAI
402-0636124-9343568,2022-05-04,Shipped - Delivered to Buyer,Western Dress,1,724.0,TAMIL NADU,CHENNAI
403-5698519-6386705,2022-05-10,Cancelled,kurta,0,604.76,UTTAR PRADESH,MODINAGAR
406-5134517-3345133,2022-05-01,Shipped,Set,1,655.0,MAHARASHTRA,MUMBAI
406-5178157-5109110,2022-05-03,Shipped - Delivered to Buyer,kurta,1,399.0,TELANGANA,HYDERABAD
171-9224678-9505930,2022-05-17,Cancelled,Set,1,1099.0,WEST BENGAL,KOLKATA
171-3083207-5788360,2022-05-26,Shipped,Set,1,495.0,UTTAR PRADESH,DEORIA
407-5388831-7836312,2022-06-14,Shipped,Set,1,562.0,DELHI,NEW DELHI
406-0332913-5058738,2022-04-13,Shipped,kurta,1,357.0,MAHARASHTRA,MUMBAI
403-6924344-9808327,2022-04-20,Shipped,Top,1,329.0,TAMIL NADU,CHENNAI
407-6685202-1422725,2022-06-20,Shipped,Set,1,1409.0,MEGHALAYA,TURA
407-1414733-2669932,2022-05-16,Shipped,Western Dress,1,771.0,KARNATAKA,BIDAR
404-4340890-6441935,2022-04-21,Shipped - Returned to Seller,kurta,1,495.0,KARNATAKA,VIJAYAPURa
408-4515028-1822769,2022-04-17,Shipped,Set,1,1065.0,UTTAR PRADESH,NOIDA
404-1714528-2006722,2022-04-10,Cancelled,Set,0,951.43,UTTAR PRADESH,VRINDAVAN
402-0144166-4529913,2022-04-27,Shipped - Delivered to Buyer,kurta,1,295.0,DELHI,NEW DELHI
406-3119096-2365919,2022-04-17,Shipped - Delivered to Buyer,Set,1,788.0,HARYANA,GURUGRAM
403-8359924-9082746,2022-05-12,Shipped,kurta,1,405.0,MAHARASHTRA,KALYAN
404-1436714-0309164,2022-04-03,Shipped,Top,1,469.0,UTTAR PRADESH,varanasi
407-0254293-8759544,2022-05-29,Shipped,Western Dress,1,665.0,HARYANA,GURUGRAM
171-6407177-8453103,2022-04-25,Shipped - Delivered to Buyer,Set,1,597.0,MAHARASHTRA,DAPOLI
171-3445306-6790714,2022-05-02,Shipped,kurta,1,329.0,ANDHRA PRADESH,VISAKHAPATNAM
408-0950640-3026705,2022-06-24,Shipped,kurta,1,399.0,KARNATAKA,BENGALURU
403-6532334-2949960,2022-06-02,Shipped,Set,1,641.0,TAMIL NADU,Chennai
402-4909256-9477130,2022-04-28,Shipped - Delivered to Buyer,kurta,1,295.0,ANDHRA PRADESH,SULLURU
171-1658898-0013104,2022-05-11,Shipped,kurta,1,432.0,RAJASTHAN,KOTA
171-5371374-0445939,2022-04-18,Shipped,kurta,1,319.0,MAHARASHTRA,NAVI MUMBAI
405-7885661-0508333,2022-04-30,Shipped,Western Dress,1,791.0,TELANGANA,WARANGAL
408-4984140-4772321,2022-06-26,Shipped,Set,1,788.0,UTTARAKHAND,DEHRADUN
407-5442663-7365116,2022-04-13,Shipped - Delivered to Buyer,kurta,1,635.0,TELANGANA,HYDERABAD
404-4219604-7757909,2022-06-24,Shipped,kurta,1,771.0,TELANGANA,hyderabad
406-6027164-7410730,2022-04-07,Shipped,Set,1,660.0,ANDHRA PRADESH,NELLORE
402-8864695-5544317,2022-06-24,Shipped,Set,1,1137.0,TELANGANA,HYDERABAD
408-2996204-6661124,2022-04-25,Shipped - Delivered to Buyer,Set,1,0.0,GOA,NUVEM
407-5398975-8904349,2022-04-05,Shipped,Set,1,968.0,JHARKHAND,JAMSHEDPUR
408-7582254-8881940,2022-04-23,Shipped,kurta,1,399.0,KARNATAKA,BANGALORE
171-6692992-3208360,2022-05-17,Cancelled,Set,1,949.0,BIHAR,MUZAFFARPUR
405-3463570-2985113,2022-05-05,Cancelled,kurta,1,382.0,ODISHA,BALANGIR
407-5091025-1869901,2022-05-01,Shipped,kurta,1,568.0,TELANGANA,HYDERABAD
171-6359414-2179569,2022-05-15,Shipped - Delivered to Buyer,Western Dress,1,625.0,MAHARASHTRA,PUNE
171-8847464-1741905,2022-04-24,Cancelled,Set,0,0.0,ANDHRA PRADESH,KURNOOL
